"","X1","date","Variable","mean_daily","sd_daily","station"
"5697",177826,2008-11-08,"Sal",29.6822916666667,0.349161281283213,"nartswq"
"5698",177830,2008-11-09,"Depth",0.6490625,0.0328267706907398,"nartswq"
"5699",177834,2008-11-09,"Sal",29.9458333333333,0.376701249722357,"nartswq"
"5700",177838,2008-11-10,"Depth",0.730208333333333,0.0221761887982285,"nartswq"
"5701",177842,2008-11-10,"Sal",30.0427083333333,0.195151809643468,"nartswq"
"5702",177846,2008-11-11,"Depth",0.819479166666667,0.0193341342838913,"nartswq"
"5703",177850,2008-11-11,"Sal",30.1166666666667,0.194039029890959,"nartswq"
"5704",177854,2008-11-12,"Depth",0.875520833333333,0.0111700200385189,"nartswq"
"5705",177858,2008-11-12,"Sal",30.0739583333333,0.222823907755343,"nartswq"
"5706",177862,2008-11-13,"Depth",0.8365625,0.0391596021212386,"nartswq"
"5707",177866,2008-11-13,"Sal",30.2354166666667,0.175016086776703,"nartswq"
"5708",177870,2008-11-14,"Depth",0.740104166666667,0.0124598563034828,"nartswq"
"5709",177874,2008-11-14,"Sal",30.3916666666667,0.111510552316706,"nartswq"
"5710",177878,2008-11-15,"Depth",0.650416666666667,0.0517674164661155,"nartswq"
"5711",177882,2008-11-15,"Sal",30.4333333333333,0.151177583956109,"nartswq"
"5712",177886,2008-11-16,"Depth",0.518333333333333,0.0983582117580148,"nartswq"
"5713",177890,2008-11-16,"Sal",30.40625,0.222621660620146,"nartswq"
"5714",177894,2008-11-17,"Depth",0.643125,0.133140914094849,"nartswq"
"5715",177898,2008-11-17,"Sal",30.2927083333333,0.178123533126014,"nartswq"
"5716",177902,2008-11-18,"Depth",0.733958333333333,0.0473655947477776,"nartswq"
"5717",177906,2008-11-18,"Sal",31.5479166666667,1.13589906164623,"nartswq"
"5718",177910,2008-11-19,"Depth",0.7515625,0.0145316551130842,"nartswq"
"5719",177914,2008-11-19,"Temp",10.9614583333333,0.387998339411504,"nartswq"
"5720",177918,2008-11-20,"DO_Pct",91.2177083333333,1.20987964215766,"nartswq"
"5721",177922,2008-11-21,"Depth",0.761458333333333,0.0221761887982285,"nartswq"
"5722",177926,2008-11-21,"Temp",9.37916666666667,0.316910079144422,"nartswq"
"5723",177930,2008-11-22,"DO_Pct",91.2083333333333,1.35950010286366,"nartswq"
"5724",177934,2008-11-23,"Depth",0.8728125,0.0157943887418215,"nartswq"
"5725",177938,2008-11-23,"Temp",7.64479166666667,0.487391219456417,"nartswq"
"5726",177942,2008-11-24,"DO_Pct",92.3572916666667,1.2267925987392,"nartswq"
"5727",177946,2008-11-25,"Depth",0.690208333333333,0.0410091946177906,"nartswq"
"5728",177950,2008-11-25,"Temp",8.225,0.201071697207188,"nartswq"
"5729",177954,2008-11-26,"DO_Pct",92.2052083333333,0.980101049865506,"nartswq"
"5730",177958,2008-11-27,"Depth",0.751770833333333,0.00736026158223964,"nartswq"
"5731",177962,2008-11-27,"Temp",7.87395833333333,0.21130278212367,"nartswq"
"5732",177966,2008-11-28,"DO_Pct",93.1458333333333,1.21768508812472,"nartswq"
"5733",177970,2008-11-29,"Depth",0.724895833333333,0.016332257843321,"nartswq"
"5734",177974,2008-11-29,"Temp",7.08854166666667,0.36028710044429,"nartswq"
"5735",177978,2008-11-30,"DO_Pct",91.5979166666667,0.587813577514457,"nartswq"
"5736",177982,2008-12-01,"Depth",0.609791666666667,0.0287267336330678,"nartswq"
"5737",177986,2008-12-01,"Temp",7.38645833333333,0.267601882268978,"nartswq"
"5738",177990,2008-12-02,"DO_Pct",99.0020833333333,5.6175002948442,"nartswq"
"5739",177994,2008-12-02,"Temp",6.10833333333333,1.2562454419586,"nartswq"
"5740",177998,2008-12-03,"DO_Pct",103.153125,3.08152391603031,"nartswq"
"5741",178002,2008-12-03,"Temp",4.87291666666667,0.301254657767574,"nartswq"
"5742",178006,2008-12-04,"pH",7.8,0,"nartswq"
"5743",178010,2008-12-05,"Depth",0.793958333333333,0.0139574954468568,"nartswq"
"5744",178014,2008-12-05,"Sal",29.35,0.692782721859412,"nartswq"
"5745",178018,2008-12-06,"DO_mgl",11.2510416666667,0.204154718359745,"nartswq"
"5746",178022,2008-12-06,"SpCond",42.9646875,1.27375712466479,"nartswq"
"5747",178026,2008-12-07,"DO_Pct",102.695833333333,1.4682249007076,"nartswq"
"5748",178030,2008-12-07,"Temp",4.09270833333333,0.5595262063565,"nartswq"
"5749",178034,2008-12-08,"pH",7.8,0,"nartswq"
"5750",178038,2008-12-09,"Depth",0.876979166666667,0.0445680694987223,"nartswq"
"5751",178042,2008-12-09,"Sal",29.2385416666667,0.396236227175203,"nartswq"
"5752",178046,2008-12-10,"DO_mgl",11.0604166666667,0.214840680420974,"nartswq"
"5753",178050,2008-12-10,"SpCond",47.2153125,0.421032093129647,"nartswq"
"5754",178054,2008-12-11,"DO_Pct",102.416666666667,0.649731719969435,"nartswq"
"5755",178058,2008-12-11,"Temp",4.65,0.124184084113013,"nartswq"
"5756",178062,2008-12-12,"pH",7.79791666666667,0.0142849389626947,"nartswq"
"5757",178066,2008-12-13,"Depth",0.814270833333333,0.0562223009921467,"nartswq"
"5758",178070,2008-12-13,"Sal",29.2020833333333,0.430665417252512,"nartswq"
"5759",178074,2008-12-14,"DO_mgl",11.1979166666667,0.202609696814985,"nartswq"
"5760",178078,2008-12-14,"SpCond",44.8770833333333,0.818725703051442,"nartswq"
"5761",178082,2008-12-15,"DO_Pct",104.290625,1.05926776254688,"nartswq"
"5762",178086,2008-12-15,"Temp",4.16875,0.297367150847443,"nartswq"
"5763",178090,2008-12-16,"pH",7.784375,0.0363151300174769,"nartswq"
"5764",178094,2008-12-17,"Depth",0.791458333333333,0.0515063443268454,"nartswq"
"5765",178098,2008-12-17,"Sal",25.45625,1.54019202328054,"nartswq"
"5766",178102,2008-12-18,"DO_mgl",10.525,0.6553519854778,"nartswq"
"5767",178106,2008-12-18,"SpCond",41.099375,1.69607278741904,"nartswq"
"5768",178110,2009-01-01,"DO_Pct",93.0864583333333,0.832003280266392,"nartswq"
"5769",178114,2009-01-01,"Temp",3.8875,0.423903185619368,"nartswq"
"5770",178118,2009-01-02,"DO_Pct",92.76875,0.529888199902547,"nartswq"
"5771",178122,2009-01-02,"Temp",3.18020833333333,0.352317843434819,"nartswq"
"5772",178126,2009-01-03,"DO_Pct",93.2947916666667,0.929686359136736,"nartswq"
"5773",178130,2009-01-03,"Temp",3.25520833333333,0.36028710044429,"nartswq"
"5774",178134,2009-01-04,"DO_Pct",93.5979166666667,0.817901840841905,"nartswq"
"5775",178138,2009-01-04,"Temp",2.98020833333333,0.291459160807002,"nartswq"
"5776",178142,2009-01-05,"DO_Pct",94.0510416666667,0.748034800050226,"nartswq"
"5777",178146,2009-01-05,"Temp",2.94166666666667,0.302699601478896,"nartswq"
"5778",178150,2009-01-06,"DO_Pct",93.1877192982456,1.04578489687111,"nartswq"
"5779",178154,2009-01-06,"Temp",3.04385964912281,0.303927870289776,"nartswq"
"5780",178158,2009-01-07,"Sal",25.9729166666667,0.542551669540653,"nartswq"
"5781",178162,2009-01-08,"DO_mgl",10.046875,0.17795282908134,"nartswq"
"5782",178166,2009-01-08,"Temp",3.78645833333333,0.278291214768064,"nartswq"
"5783",178170,2009-01-09,"DO_Pct",90.8451612903226,0.643275146918183,"nartswq"
"5784",178174,2009-01-09,"Turb",-0.505376344086022,0.521249655584114,"nartswq"
"5785",178178,2009-01-10,"Sal",27.7885416666667,0.433532838209683,"nartswq"
"5786",178182,2009-01-11,"Depth",0.786354166666667,0.0714422448961508,"nartswq"
"5787",178186,2009-01-11,"SpCond",43.4732291666667,1.01329693709738,"nartswq"
"5788",178190,2009-01-12,"DO_mgl",9.92916666666667,0.133810067071623,"nartswq"
"5789",178194,2009-01-12,"Temp",3.765625,0.35208362435818,"nartswq"
"5790",178198,2009-01-13,"DO_Pct",90.9052083333333,0.613385018516083,"nartswq"
"5791",178202,2009-01-13,"Turb",-0.833333333333333,0.373001923296126,"nartswq"
"5792",178206,2009-01-14,"Sal",27.8364583333333,0.57980691231965,"nartswq"
"5793",178210,2009-01-15,"Depth",0.860315789473684,0.0181516485082952,"nartswq"
"5794",178214,2009-01-15,"SpCond",44.7487368421053,0.394868678514801,"nartswq"
"5795",178218,2009-01-16,"DO_mgl",10.1239583333333,0.123969758534699,"nartswq"
"5796",178222,2009-01-16,"Temp",2.85625,0.471513494587363,"nartswq"
"5797",178226,2009-01-17,"Sal",27.765625,0.363442601051664,"nartswq"
"5798",178230,2009-01-18,"DO_mgl",10.428125,0.14048573687874,"nartswq"
"5799",178234,2009-01-18,"Temp",1.91875,0.269035930944862,"nartswq"
"5800",178238,2009-01-19,"DO_Pct",89.9791666666667,0.56428682816784,"nartswq"
"5801",178242,2009-01-20,"Depth",0.685208333333333,0.00594851093743078,"nartswq"
"5802",178246,2009-01-20,"SpCond",43.20875,0.44188224148185,"nartswq"
"5803",178250,2009-01-21,"DO_Pct",93.1958333333333,0.850373271549633,"nartswq"
"5804",178254,2009-01-21,"Temp",2.209375,0.156868160146859,"nartswq"
"5805",178258,2009-01-22,"DO_Pct",93.6958333333333,1.33070184260033,"nartswq"
"5806",178262,2009-01-22,"Temp",1.98958333333333,0.195543533306515,"nartswq"
"5807",178266,2009-01-23,"DO_Pct",94.4385416666667,1.31909759009223,"nartswq"
"5808",178270,2009-01-23,"Temp",2.11666666666667,0.341518944432478,"nartswq"
"5809",178274,2009-01-24,"DO_Pct",94.8875,1.20696988130055,"nartswq"
"5810",178278,2009-01-24,"Temp",2.51458333333333,0.356247066252028,"nartswq"
"5811",178282,2009-01-25,"DO_Pct",93.6125,0.723139434331207,"nartswq"
"5812",178286,2009-01-25,"Temp",2.45520833333333,0.184234240868848,"nartswq"
"5813",178290,2009-01-26,"DO_Pct",93.9427083333333,0.972884853758971,"nartswq"
"5814",178294,2009-01-26,"Temp",2.13125,0.211828651040169,"nartswq"
"5815",178298,2009-01-27,"DO_Pct",94.03125,1.09546295018125,"nartswq"
"5816",178302,2009-01-27,"Temp",2.184375,0.220039663693109,"nartswq"
"5817",178306,2009-01-28,"DO_Pct",93.8427083333333,0.48715064352254,"nartswq"
"5818",178310,2009-01-28,"Temp",2.19375,0.412835419611854,"nartswq"
"5819",178314,2009-01-29,"DO_Pct",94.015625,1.32130428048506,"nartswq"
"5820",178318,2009-01-29,"Temp",2.67395833333333,0.250558910676764,"nartswq"
"5821",178322,2009-01-30,"DO_Pct",94.790625,1.36167599336571,"nartswq"
"5822",178326,2009-01-30,"Temp",2.44479166666667,0.274236554119479,"nartswq"
"5823",178330,2009-01-31,"DO_Pct",94.925,1.62173450166117,"nartswq"
"5824",178334,2009-01-31,"Temp",2.38645833333333,0.359055830985187,"nartswq"
"5825",178338,2009-02-01,"DO_Pct",95.7010416666667,2.0426195396452,"nartswq"
"5826",178342,2009-02-01,"Temp",2.240625,0.214888671168161,"nartswq"
"5827",178346,2009-02-02,"DO_Pct",96.284375,1.62816807877397,"nartswq"
"5828",178350,2009-02-02,"Temp",2.67083333333333,0.254958425982948,"nartswq"
"5829",178354,2009-02-03,"DO_Pct",95.2010416666667,0.653860779877207,"nartswq"
"5830",178358,2009-02-03,"Temp",2.90625,0.113498006414698,"nartswq"
"5831",178362,2009-02-04,"DO_Pct",80.815625,16.273624478721,"nartswq"
"5832",178366,2009-02-04,"Temp",17.5333333333333,17.6460962143269,"nartswq"
"5833",178370,2009-02-18,"DO_Pct",103.1625,2.79807512447526,"nartswq"
"5834",178374,2009-02-18,"Temp",1.17395833333333,1.90661876444045,"nartswq"
"5835",178378,2009-02-19,"DO_Pct",99.625,1.63517186865849,"nartswq"
"5836",178382,2009-02-19,"Temp",3.23541666666667,0.228245375359633,"nartswq"
"5837",178386,2009-02-20,"DO_Pct",98.934375,2.11289708531421,"nartswq"
"5838",178390,2009-02-20,"Temp",2.871875,0.141961419445129,"nartswq"
"5839",178394,2009-02-21,"DO_Pct",100.648958333333,3.70960174695676,"nartswq"
"5840",178398,2009-02-21,"Temp",2.60208333333333,0.211171752779159,"nartswq"
"5841",178402,2009-02-22,"DO_Pct",100.521875,0.978806681807841,"nartswq"
"5842",178406,2009-02-22,"Temp",2.66458333333333,0.12416660201479,"nartswq"
"5843",178410,2009-02-23,"DO_Pct",99.5885416666667,2.49710719423901,"nartswq"
"5844",178414,2009-02-23,"Temp",2.54375,0.168854627947697,"nartswq"
"5845",178418,2009-02-24,"DO_Pct",100.1,2.69619170139189,"nartswq"
"5846",178422,2009-02-24,"Temp",2.32604166666667,0.160263405236046,"nartswq"
"5847",178426,2009-02-25,"DO_Pct",103.107291666667,3.02577641495116,"nartswq"
"5848",178430,2009-02-25,"Temp",2.23541666666667,0.196871217674493,"nartswq"
"5849",178434,2009-02-26,"DO_Pct",106.35,2.95929621034573,"nartswq"
"5850",178438,2009-02-26,"Temp",2.328125,0.249081673822968,"nartswq"
"5851",178442,2009-02-27,"DO_Pct",107.025,1.86136226693405,"nartswq"
"5852",178446,2009-02-27,"Temp",2.78020833333333,0.240099747714795,"nartswq"
"5853",178450,2009-02-28,"DO_Pct",107.433333333333,3.76222404322738,"nartswq"
"5854",178454,2009-02-28,"Temp",3.27604166666667,0.168194452081692,"nartswq"
"5855",178458,2009-03-01,"DO_Pct",90.7447916666667,39.0767930909617,"nartswq"
"5856",178462,2009-03-01,"Temp",3.18958333333333,0.123746290731363,"nartswq"
"5857",178466,2009-03-02,"DO_Pct",76.3729166666667,42.8814653879361,"nartswq"
"5858",178470,2009-03-02,"Temp",2.65208333333333,0.198452714431946,"nartswq"
"5859",178474,2009-03-03,"DO_Pct",100.808333333333,2.61080755229321,"nartswq"
"5860",178478,2009-03-03,"Temp",2.25625,0.22168356148519,"nartswq"
"5861",178482,2009-03-04,"DO_Pct",102.251041666667,2.27916794779259,"nartswq"
"5862",178486,2009-03-04,"Temp",1.915625,0.191695038933738,"nartswq"
"5863",178490,2009-03-05,"DO_Pct",104.820833333333,2.94255578335443,"nartswq"
"5864",178494,2009-03-05,"Temp",1.91145833333333,0.262590274853484,"nartswq"
"5865",178498,2009-03-06,"DO_Pct",103.947916666667,0.75039697876939,"nartswq"
"5866",178502,2009-03-06,"Temp",2.265625,0.201500396125055,"nartswq"
"5867",178506,2009-03-07,"DO_Pct",103.119791666667,1.40688133765103,"nartswq"
"5868",178510,2009-03-07,"Temp",2.703125,0.272553204172188,"nartswq"
"5869",178514,2009-03-08,"pH",8.240625,0.0491212257841093,"nartswq"
"5870",178518,2009-03-09,"Depth",0.754583333333333,0.0409567548643937,"nartswq"
"5871",178522,2009-03-09,"Sal",29.2520833333333,0.390036554769197,"nartswq"
"5872",178526,2009-03-10,"Depth",0.880104166666667,0.0132698205085487,"nartswq"
"5873",178530,2009-03-10,"Sal",28.9229166666667,0.490292168514747,"nartswq"
"5874",178534,2009-03-11,"Depth",0.7771875,0.0579732025811816,"nartswq"
"5875",178538,2009-03-11,"Sal",28.9614583333333,0.520975422927905,"nartswq"
"5876",178542,2009-03-12,"Depth",0.870104166666667,0.0397057176473793,"nartswq"
"5877",178546,2009-03-12,"Sal",29.4416666666667,0.254856231406333,"nartswq"
"5878",178550,2009-03-13,"Depth",0.932291666666667,0.0210924888492785,"nartswq"
"5879",178554,2009-03-13,"Sal",28.5614583333333,0.441038953758312,"nartswq"
"5880",178558,2009-03-14,"Depth",0.857604166666667,0.0185291682777457,"nartswq"
"5881",178562,2009-03-14,"Sal",28.6635416666667,0.39273633928329,"nartswq"
"5882",178566,2009-03-15,"Depth",0.826354166666667,0.0086760630040343,"nartswq"
"5883",178570,2009-03-15,"Sal",28.8739583333333,0.26313533411437,"nartswq"
"5884",178574,2009-03-16,"DO_mgl",11.4104166666667,0.23829598768933,"nartswq"
"5885",178578,2009-03-16,"SpCond",44.406875,1.05036967643781,"nartswq"
"5886",178582,2009-03-17,"DO_mgl",11.7364583333333,0.390608016834763,"nartswq"
"5887",178586,2009-03-17,"SpCond",41.4184375,1.77925896238471,"nartswq"
"5888",178590,2009-03-18,"DO_mgl",11.7020833333333,0.175610454708389,"nartswq"
"5889",178594,2009-03-18,"SpCond",41.4336458333333,0.782686130902559,"nartswq"
"5890",178598,2009-03-19,"DO_mgl",11.2979166666667,0.188212267380562,"nartswq"
"5891",178602,2009-03-19,"SpCond",42.5817708333333,0.468671250123687,"nartswq"
"5892",178606,2009-03-20,"DO_mgl",11.55,0.230977704763226,"nartswq"
"5893",178610,2009-03-20,"SpCond",41.5067708333333,0.759917381982731,"nartswq"
"5894",178614,2009-03-21,"DO_mgl",11.815625,0.19811058028002,"nartswq"
"5895",178618,2009-03-21,"SpCond",40.41875,0.538322103459086,"nartswq"
"5896",178622,2009-03-22,"DO_mgl",11.534375,0.191966633918334,"nartswq"
"5897",178626,2009-03-22,"SpCond",42.6851041666667,0.551871026875849,"nartswq"
"5898",178630,2009-03-23,"DO_mgl",11.2416666666667,0.104765428802543,"nartswq"
"5899",178634,2009-03-23,"SpCond",43.8194791666667,0.490732865468857,"nartswq"
"5900",178638,2009-03-24,"DO_mgl",10.8875,0.101310205476236,"nartswq"
"5901",178642,2009-03-24,"SpCond",45.1359375,0.419444244731399,"nartswq"
"5902",178646,2009-03-25,"DO_mgl",10.9145833333333,0.113650917237038,"nartswq"
"5903",178650,2009-03-25,"SpCond",45.0194791666667,0.658329780968588,"nartswq"
"5904",178654,2009-03-26,"DO_mgl",10.9489583333333,0.108024905570878,"nartswq"
"5905",178658,2009-03-26,"SpCond",45.2775,0.199484846147262,"nartswq"
"5906",178662,2009-03-27,"DO_mgl",10.775,0.124184084113014,"nartswq"
"5907",178666,2009-03-27,"SpCond",45.5283333333333,0.351381080658261,"nartswq"
"5908",178670,2009-03-28,"DO_mgl",10.7177083333333,0.0946581480077729,"nartswq"
"5909",178674,2009-03-28,"SpCond",45.4858333333333,0.295710055981011,"nartswq"
"5910",178678,2009-03-29,"DO_mgl",10.6020833333333,0.131566961186944,"nartswq"
"5911",178682,2009-03-29,"SpCond",45.4777083333333,0.371114756561939,"nartswq"
"5912",178686,2009-03-31,"DO_mgl",11.0525423728814,0.164086361835577,"nartswq"
"5913",178690,2009-03-31,"SpCond",46.0486440677966,0.400582989198078,"nartswq"
"5914",178694,2009-04-01,"DO_mgl",11.1510416666667,0.145793806958322,"nartswq"
"5915",178698,2009-04-01,"SpCond",46.0002083333333,0.445633932336668,"nartswq"
"5916",178702,2009-04-02,"DO_mgl",11.0364583333333,0.187735885847976,"nartswq"
"5917",178706,2009-04-02,"SpCond",46.0720833333333,0.471470767582344,"nartswq"
"5918",178710,2009-04-03,"DO_mgl",10.9583333333333,0.230827279670903,"nartswq"
"5919",178714,2009-04-03,"SpCond",46.0421875,0.645228081463008,"nartswq"
"5920",178718,2009-04-04,"DO_mgl",10.4947916666667,0.162923337473216,"nartswq"
"5921",178722,2009-04-04,"SpCond",46.7066666666667,0.246720902506971,"nartswq"
"5922",178726,2009-04-05,"DO_mgl",10.4854166666667,0.208689969357752,"nartswq"
"5923",178730,2009-04-05,"SpCond",46.3538541666667,0.531702342363517,"nartswq"
"5924",178734,2009-04-06,"DO_mgl",10.6479166666667,0.23410503329146,"nartswq"
"5925",178738,2009-04-06,"SpCond",45.3113541666667,0.789682236969265,"nartswq"
"5926",178742,2009-04-07,"DO_mgl",10.3447916666667,0.123232098113386,"nartswq"
"5927",178746,2009-04-07,"SpCond",46.2923958333333,0.39036455949354,"nartswq"
"5928",178750,2009-04-08,"DO_mgl",10.3645833333333,0.109922364875369,"nartswq"
"5929",178754,2009-04-08,"SpCond",46.2417708333333,0.408750893522701,"nartswq"
"5930",178758,2009-04-09,"DO_mgl",10.3802083333333,0.11332094606709,"nartswq"
"5931",178762,2009-04-09,"SpCond",45.7736458333333,0.580443010800873,"nartswq"
"5932",178766,2009-04-10,"DO_mgl",10.4,0.164596939198021,"nartswq"
"5933",178770,2009-04-10,"SpCond",45.4129166666667,0.688255541838636,"nartswq"
"5934",178774,2009-04-11,"DO_mgl",10.2302083333333,0.149411813974717,"nartswq"
"5935",178778,2009-04-11,"SpCond",45.1467708333333,1.06148829346168,"nartswq"
"5936",178782,2009-04-12,"DO_mgl",10.246875,0.189301962016205,"nartswq"
"5937",178786,2009-04-12,"SpCond",44.7215625,0.70605302629206,"nartswq"
"5938",178790,2009-04-13,"DO_mgl",10.4708333333333,0.29476418043352,"nartswq"
"5939",178794,2009-04-13,"SpCond",45.0077083333333,0.494612020364693,"nartswq"
"5940",178798,2009-04-14,"DO_mgl",10.8354166666667,0.250864131215291,"nartswq"
"5941",178802,2009-04-14,"SpCond",44.445,0.572740588031588,"nartswq"
"5942",178806,2009-04-15,"DO_mgl",10.6395833333333,0.135790876179587,"nartswq"
"5943",178810,2009-04-15,"SpCond",44.4146875,0.481806982191594,"nartswq"
"5944",178814,2009-04-16,"DO_mgl",10.6166666666667,0.386463676754438,"nartswq"
"5945",178818,2009-04-16,"Temp",7.31041666666667,0.443655908903808,"nartswq"
"5946",178822,2009-04-17,"DO_Pct",109.802083333333,2.65824269133073,"nartswq"
"5947",178826,2009-04-17,"Turb",-0.947916666666667,0.223361480289671,"nartswq"
"5948",178830,2009-04-18,"Sal",28.1052083333333,0.279318999426802,"nartswq"
"5949",178834,2009-04-19,"DO_mgl",11.0020833333333,0.201060900541827,"nartswq"
"5950",178838,2009-04-19,"Temp",9.18645833333333,0.319758877461782,"nartswq"
"5951",178842,2009-04-20,"DO_Pct",108.43125,2.95627750475473,"nartswq"
"5952",178846,2009-04-20,"Turb",-0.96875,0.174905989786393,"nartswq"
"5953",178850,2009-04-21,"Sal",28.9447916666667,0.318861469123997,"nartswq"
"5954",178854,2009-04-22,"Depth",0.658333333333333,0.0233520106358765,"nartswq"
"5955",178858,2009-04-22,"SpCond",44.9347916666667,0.679255215577218,"nartswq"
"5956",178862,2009-04-23,"DO_mgl",9.53125,0.17160912171126,"nartswq"
"5957",178866,2009-04-23,"Temp",8.6,0.251287793562974,"nartswq"
"5958",178870,2009-04-24,"DO_Pct",100.239583333333,3.47704884404067,"nartswq"
"5959",178874,2009-04-24,"Turb",-0.947916666666667,0.222581856688341,"nartswq"
"5960",178878,2009-04-25,"Sal",28.4135416666667,0.470807403742388,"nartswq"
"5961",178882,2009-04-26,"Depth",0.8290625,0.02825489874621,"nartswq"
"5962",178886,2009-04-26,"SpCond",44.6711458333333,0.663627472234108,"nartswq"
"5963",178890,2009-04-27,"DO_mgl",10.1125,0.215697848172587,"nartswq"
"5964",178894,2009-04-27,"Temp",10.8864583333333,0.701247125244156,"nartswq"
"5965",178898,2009-04-28,"DO_Pct",107.739583333333,1.80754115758443,"nartswq"
"5966",178902,2009-04-28,"Temp",11.046875,0.437381420874966,"nartswq"
"5967",178906,2009-04-29,"DO_Pct",105.579166666667,2.79270265222892,"nartswq"
"5968",178910,2009-04-29,"Temp",10.940625,0.59967699978433,"nartswq"
"5969",178914,2009-04-30,"DO_Pct",106.646875,3.0451957561209,"nartswq"
"5970",178918,2009-04-30,"Temp",11.3802083333333,0.628197886331704,"nartswq"
"5971",178922,2009-05-01,"DO_Pct",102.780208333333,1.45107071110207,"nartswq"
"5972",178926,2009-05-01,"Temp",11.1520833333333,0.267741781508191,"nartswq"
"5973",178930,2009-05-02,"pH",8.10208333333333,0.0203091273427616,"nartswq"
"5974",178934,2009-05-03,"Depth",0.774166666666667,0.00953948872941904,"nartswq"
"5975",178938,2009-05-03,"Sal",27.4,0.583725891698776,"nartswq"
"5976",178942,2009-05-04,"DO_mgl",9.15,0.18655561038696,"nartswq"
"5977",178946,2009-05-04,"SpCond",42.5476041666667,0.640186792655813,"nartswq"
"5978",178950,2009-05-05,"DO_mgl",9.07708333333333,0.120330959361025,"nartswq"
"5979",178954,2009-05-05,"SpCond",42.570625,0.74190045244735,"nartswq"
"5980",178958,2009-05-06,"DO_mgl",9.15729166666667,0.203515718221532,"nartswq"
"5981",178962,2009-05-06,"SpCond",42.2346875,0.872794816250189,"nartswq"
"5982",178966,2009-05-07,"DO_Pct",100.920833333333,2.83752743129809,"nartswq"
"5983",178970,2009-05-07,"Temp",11.7947916666667,0.379032284510986,"nartswq"
"5984",178974,2009-05-08,"DO_Pct",100.029166666667,2.6599252680004,"nartswq"
"5985",178978,2009-05-08,"Temp",11.6479166666667,0.506083687755558,"nartswq"
"5986",178982,2009-05-09,"DO_Pct",100.013541666667,1.91007855514736,"nartswq"
"5987",178986,2009-05-09,"Temp",11.9166666666667,0.350552741501149,"nartswq"
"5988",178990,2009-05-10,"DO_Pct",98.8677083333333,2.8686289064442,"nartswq"
"5989",178994,2009-05-10,"Temp",11.8541666666667,0.484398960771563,"nartswq"
"5990",178998,2009-05-11,"DO_Pct",100.410416666667,3.83887748617325,"nartswq"
"5991",179002,2009-05-11,"Temp",12.384375,0.410942004621684,"nartswq"
"5992",179006,2009-05-12,"DO_Pct",100.78125,4.77763840409533,"nartswq"
"5993",179010,2009-05-12,"Temp",12.6583333333333,0.453915512297556,"nartswq"
"5994",179014,2009-05-13,"DO_Pct",104.38125,3.7435280089457,"nartswq"
"5995",179018,2009-05-13,"Temp",13.1479166666667,0.50690660254261,"nartswq"
"5996",179022,2009-05-14,"DO_Pct",100.7625,2.03360885190661,"nartswq"
"5997",179026,2009-05-14,"Temp",12.5104166666667,0.228929144346989,"nartswq"
"5998",179030,2009-05-15,"DO_Pct",99.88125,3.79428866930603,"nartswq"
"5999",179034,2009-05-15,"Temp",13.059375,0.876519938658281,"nartswq"
"6000",179038,2009-05-16,"DO_Pct",102.344791666667,4.50470995841017,"nartswq"
"6001",179042,2009-05-16,"Temp",14.0989583333333,0.673176992810354,"nartswq"
"6002",179046,2009-05-17,"DO_Pct",101.702083333333,2.34563317828156,"nartswq"
"6003",179050,2009-05-17,"Temp",13.3833333333333,0.352035836862179,"nartswq"
"6004",179054,2009-05-18,"DO_Pct",102.528125,4.48493153525627,"nartswq"
"6005",179058,2009-05-18,"Temp",13.684375,0.19811058028002,"nartswq"
"6006",179062,2009-05-19,"DO_Pct",109.141666666667,7.74930773195525,"nartswq"
"6007",179066,2009-05-19,"Temp",13.7239583333333,0.611918067088448,"nartswq"
"6008",179070,2009-05-20,"DO_Pct",115.28125,6.64150826557343,"nartswq"
"6009",179074,2009-05-20,"Temp",13.9635416666667,0.531813271248432,"nartswq"
"6010",179078,2009-05-21,"DO_Pct",113.576041666667,4.5758073157536,"nartswq"
"6011",179082,2009-05-21,"Temp",13.834375,0.341568203309692,"nartswq"
"6012",179086,2009-05-22,"DO_Pct",110.696875,5.34530747015592,"nartswq"
"6013",179090,2009-05-22,"Temp",14.1354166666667,0.710452881980488,"nartswq"
"6014",179094,2009-05-23,"DO_Pct",104.44375,3.34129018849578,"nartswq"
"6015",179098,2009-05-23,"Temp",13.6,0.414394215620143,"nartswq"
"6016",179102,2009-05-24,"DO_Pct",104.68125,3.47279496173818,"nartswq"
"6017",179106,2009-05-24,"Temp",14.2427083333333,0.608562284850365,"nartswq"
"6018",179110,2009-05-25,"DO_Pct",102.021875,3.46951040381798,"nartswq"
"6019",179114,2009-05-25,"Temp",14.4145833333333,0.641551224389514,"nartswq"
"6020",179118,2009-05-26,"DO_Pct",96.35,4.32996571128366,"nartswq"
"6021",179122,2009-05-26,"Temp",13.971875,0.553056101832957,"nartswq"
"6022",179126,2009-05-27,"DO_Pct",93.359375,3.13597885827442,"nartswq"
"6023",179130,2009-05-27,"Temp",13.653125,0.310947544003985,"nartswq"
"6024",179134,2009-05-28,"DO_Pct",92.0802083333333,2.46593969297969,"nartswq"
"6025",179138,2009-05-28,"Temp",13.6177083333333,0.209693972072087,"nartswq"
"6026",179142,2009-05-29,"DO_Pct",91.5770833333333,3.24557192349894,"nartswq"
